time;gFx;gFy;gFz;TgF
27.913000;0.0000;-0.0274;0.9919;0.992
27.923000;0.0000;-0.0274;0.9919;0.992
27.933000;0.0000;-0.0264;0.9919;0.992
27.945000;0.0000;-0.0264;0.9919;0.992
27.953000;0.0000;-0.0274;0.9919;0.992
27.963000;0.0000;-0.0274;0.9929;0.993
27.973000;0.0000;-0.0274;0.9929;0.993
27.983000;0.0000;-0.0264;0.9929;0.993
27.995000;0.0000;-0.0264;0.9919;0.992
28.004000;0.0000;-0.0274;0.9919;0.992
28.014000;0.0000;-0.0293;0.9938;0.994
28.024000;0.0000;-0.0264;0.9929;0.993
28.038000;0.0000;-0.0274;0.9919;0.992
28.054000;0.0000;-0.0283;0.9919;0.992
28.057000;0.0000;-0.0274;0.9929;0.993
28.064000;0.0000;-0.0274;0.9909;0.991
28.074000;0.0000;-0.0274;0.9909;0.991
28.084000;0.0000;-0.0283;0.9909;0.991
28.095000;0.0000;-0.0264;0.9919;0.992
28.103000;0.0000;-0.0264;0.9919;0.992
28.113000;0.0000;-0.0264;0.9919;0.992
28.124000;0.0000;-0.0264;0.9919;0.992
28.140000;0.0000;-0.0274;0.9919;0.992
28.145000;0.0000;-0.0264;0.9919;0.992
28.154000;0.0000;-0.0264;0.9929;0.993
28.164000;0.0000;-0.0264;0.9929;0.993
28.174000;0.0010;-0.0293;0.9919;0.992
28.183000;0.0000;-0.0274;0.9919;0.992
28.194000;0.0000;-0.0264;0.9919;0.992
28.203000;0.0000;-0.0264;0.9919;0.992
28.213000;0.0000;-0.0264;0.9919;0.992
28.223000;0.0000;-0.0264;0.9909;0.991
28.233000;0.0000;-0.0264;0.9909;0.991
28.244000;0.0000;-0.0283;0.9929;0.993
28.253000;0.0000;-0.0254;0.9919;0.992
28.264000;0.0000;-0.0264;0.9929;0.993
28.273000;0.0000;-0.0274;0.9909;0.991
28.283000;0.0000;-0.0264;0.9909;0.991
28.296000;0.0000;-0.0264;0.9919;0.992
28.303000;0.0000;-0.0264;0.9919;0.992
28.313000;0.0000;-0.0264;0.9929;0.993
28.323000;0.0000;-0.0264;0.9919;0.992
28.333000;0.0000;-0.0264;0.9909;0.991
28.344000;0.0000;-0.0264;0.9909;0.991
28.353000;0.0000;-0.0264;0.9919;0.992
28.363000;0.0000;-0.0274;0.9919;0.992
28.373000;0.0000;-0.0254;0.9919;0.992
28.383000;0.0000;-0.0274;0.9919;0.992
28.394000;0.0000;-0.0274;0.9929;0.993
28.404000;0.0000;-0.0274;0.9919;0.992
28.414000;0.0000;-0.0274;0.9919;0.992
28.423000;0.0000;-0.0264;0.9919;0.992
28.436000;0.0000;-0.0264;0.9919;0.992
28.447000;0.0000;-0.0254;0.9919;0.992
28.454000;0.0000;-0.0264;0.9919;0.992
28.464000;0.0000;-0.0274;0.9929;0.993
28.474000;0.0000;-0.0274;0.9929;0.993
28.484000;0.0000;-0.0264;0.9919;0.992
28.498000;0.0000;-0.0264;0.9919;0.992
28.504000;0.0000;-0.0264;0.9919;0.992
28.515000;0.0000;-0.0274;0.9929;0.993
28.524000;0.0000;-0.0264;0.9929;0.993
28.536000;0.0000;-0.0264;0.9909;0.991
28.547000;0.0000;-0.0264;0.9919;0.992
28.553000;0.0000;-0.0274;0.9929;0.993
28.564000;0.0000;-0.0274;0.9909;0.991
28.574000;0.0000;-0.0274;0.9909;0.991
28.584000;0.0000;-0.0274;0.9919;0.992
28.596000;0.0000;-0.0274;0.9919;0.992
28.604000;0.0000;-0.0264;0.9919;0.992
28.615000;0.0000;-0.0264;0.9919;0.992
28.624000;0.0000;-0.0264;0.9919;0.992
28.634000;0.0000;-0.0264;0.9919;0.992
28.654000;0.0000;-0.0274;0.9919;0.992
28.657000;0.0000;-0.0264;0.9919;0.992
28.664000;0.0000;-0.0264;0.9919;0.992
28.673000;0.0000;-0.0264;0.9919;0.992
28.683000;0.0000;-0.0264;0.9919;0.992
28.695000;0.0000;-0.0264;0.9929;0.993
28.703000;0.0000;-0.0274;0.9919;0.992
28.713000;0.0000;-0.0283;0.9938;0.994
28.723000;0.0000;-0.0264;0.9909;0.991
28.734000;0.0010;-0.0264;0.9909;0.991
28.745000;0.0000;-0.0264;0.9909;0.991
28.753000;0.0000;-0.0264;0.9909;0.991
28.764000;0.0000;-0.0264;0.9909;0.991
28.773000;0.0000;-0.0264;0.9909;0.991
28.784000;0.0000;-0.0264;0.9929;0.993
28.796000;0.0000;-0.0264;0.9929;0.993
28.804000;0.0000;-0.0274;0.9929;0.993
28.814000;0.0000;-0.0274;0.9919;0.992
28.824000;0.0000;-0.0264;0.9919;0.992
28.838000;0.0000;-0.0264;0.9929;0.993
28.858000;0.0000;-0.0254;0.9919;0.992
28.863000;0.0000;-0.0274;0.9919;0.992
28.865000;0.0000;-0.0274;0.9909;0.991
28.874000;0.0000;-0.0274;0.9929;0.993
28.885000;0.0000;-0.0274;0.9919;0.992
28.896000;0.0000;-0.0264;0.9909;0.991
28.904000;0.0000;-0.0264;0.9929;0.993
28.914000;0.0000;-0.0274;0.9919;0.992
28.923000;0.0000;-0.0264;0.9919;0.992
28.934000;0.0000;-0.0264;0.9909;0.991
28.945000;0.0000;-0.0254;0.9929;0.993
28.953000;0.0000;-0.0274;0.9919;0.992
28.963000;0.0000;-0.0254;0.9929;0.993
28.973000;0.0000;-0.0274;0.9929;0.993
28.984000;0.0000;-0.0283;0.9919;0.992
28.994000;0.0000;-0.0274;0.9919;0.992
29.003000;0.0000;-0.0264;0.9919;0.992
29.013000;0.0000;-0.0274;0.9929;0.993
29.023000;0.0000;-0.0274;0.9929;0.993
29.035000;0.0000;-0.0264;0.9919;0.992
29.045000;0.0000;-0.0283;0.9919;0.992
29.054000;0.0000;-0.0264;0.9929;0.993
29.063000;0.0000;-0.0264;0.9919;0.992
29.073000;0.0000;-0.0264;0.9919;0.992
29.084000;0.0000;-0.0264;0.9919;0.992
29.094000;0.0000;-0.0264;0.9909;0.991
29.103000;0.0000;-0.0274;0.9919;0.992
29.113000;0.0000;-0.0264;0.9919;0.992
29.124000;0.0000;-0.0264;0.9919;0.992
29.138000;0.0000;-0.0264;0.9919;0.992
29.154000;0.0000;-0.0274;0.9909;0.991
29.157000;0.0000;-0.0274;0.9919;0.992
29.165000;0.0000;-0.0264;0.9919;0.992
29.174000;0.0000;-0.0274;0.9919;0.992
29.184000;0.0000;-0.0254;0.9919;0.992
29.200000;0.0000;-0.0264;0.9909;0.991
29.204000;0.0000;-0.0264;0.9929;0.993
29.217000;0.0000;-0.0264;0.9919;0.992
29.224000;0.0000;-0.0254;0.9929;0.993
29.242000;0.0000;-0.0264;0.9929;0.993
29.248000;0.0000;-0.0274;0.9929;0.993
29.254000;0.0000;-0.0264;0.9919;0.992
29.265000;0.0000;-0.0264;0.9919;0.992
29.274000;0.0000;-0.0274;0.9919;0.992
29.284000;0.0000;-0.0264;0.9919;0.992
29.296000;0.0000;-0.0283;0.9919;0.992
29.304000;0.0000;-0.0274;0.9919;0.992
29.314000;0.0000;-0.0264;0.9929;0.993
29.324000;0.0000;-0.0264;0.9909;0.991
29.333000;0.0000;-0.0254;0.9919;0.992
29.344000;0.0000;-0.0274;0.9929;0.993
29.354000;0.0000;-0.0274;0.9919;0.992
29.363000;0.0000;-0.0264;0.9919;0.992
29.373000;0.0000;-0.0274;0.9929;0.993
29.383000;0.0000;-0.0244;0.9919;0.992
29.394000;0.0000;-0.0264;0.9919;0.992
29.404000;0.0000;-0.0274;0.9919;0.992
29.413000;0.0000;-0.0264;0.9929;0.993
29.424000;0.0000;-0.0264;0.9919;0.992
29.438000;0.0000;-0.0274;0.9919;0.992
29.452000;0.0000;-0.0264;0.9929;0.993
29.455000;0.0000;-0.0264;0.9919;0.992
29.465000;0.0000;-0.0274;0.9919;0.992
29.474000;0.0000;-0.0264;0.9929;0.993
29.484000;0.0000;-0.0274;0.9919;0.992
29.504000;0.0000;-0.0264;0.9909;0.991
29.507000;0.0000;-0.0264;0.9929;0.993
29.518000;0.0000;-0.0283;0.9929;0.993
29.524000;0.0000;-0.0254;0.9909;0.991
29.541000;0.0000;-0.0274;0.9919;0.992
29.544000;0.0000;-0.0274;0.9929;0.993
29.554000;0.0000;-0.0264;0.9919;0.992
29.563000;0.0000;-0.0264;0.9938;0.994
29.573000;0.0000;-0.0254;0.9909;0.991
29.583000;0.0000;-0.0264;0.9929;0.993
29.595000;0.0000;-0.0264;0.9938;0.994
29.603000;0.0000;-0.0274;0.9929;0.993
29.613000;0.0000;-0.0274;0.9919;0.992
29.623000;0.0000;-0.0274;0.9929;0.993
29.633000;0.0000;-0.0274;0.9919;0.992
29.645000;0.0010;-0.0274;0.9919;0.992
29.653000;0.0000;-0.0274;0.9909;0.991
29.664000;0.0000;-0.0274;0.9919;0.992
29.673000;0.0000;-0.0283;0.9929;0.993
29.683000;0.0000;-0.0274;0.9929;0.993
29.696000;0.0000;-0.0264;0.9929;0.993
29.703000;0.0000;-0.0264;0.9919;0.992
29.713000;0.0000;-0.0264;0.9919;0.992
29.723000;0.0000;-0.0254;0.9909;0.991
29.733000;0.0000;-0.0274;0.9909;0.991
29.745000;0.0000;-0.0254;0.9929;0.993
29.753000;0.0000;-0.0274;0.9929;0.993
29.766000;0.0000;-0.0274;0.9929;0.993
29.773000;0.0000;-0.0264;0.9929;0.993
